timestamp,long,lat,external_t,hdop,satellite_,height,tag_tech_s,sensor_typ,individual,tag_ident,ind_ident,study_name,date,time,x,y
2022-08-14 09:00:13,9.906960000000000,46.798839999999998,35.000000000000000,2.000000000000000,6.000000000000000,2032.519999999999982,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788405.286019999999553,1186038.772399999899790
2022-08-14 09:45:14,9.907940000000000,46.798780000000001,37.000000000000000,1.300000000000000,7.000000000000000,2089.469999999999800,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788480.273800000082701,1186034.459830000065267
2022-08-14 10:00:12,9.908730000000000,46.798540000000003,37.500000000000000,1.700000000000000,6.000000000000000,2128.900000000000091,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788541.393929999787360,1186009.691200000001118
2022-08-14 10:15:15,9.909210000000000,46.797759999999997,38.000000000000000,1.800000000000000,5.000000000000000,2153.440000000000055,5:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788580.750490000005811,1185924.176960000069812
2022-08-14 10:45:13,9.909070000000000,46.798549999999999,38.500000000000000,1.300000000000000,7.000000000000000,2131.039999999999964,7:8,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788567.302389999851584,1186011.619579999940470
2022-08-14 11:00:13,9.908790000000000,46.798439999999999,39.000000000000000,2.200000000000000,5.000000000000000,2066.329999999999927,5:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788546.322190000209957,1185998.724119999911636
2022-08-14 11:15:15,9.909090000000001,46.798540000000003,39.000000000000000,2.200000000000000,5.000000000000000,2124.610000000000127,5:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788568.863479999825358,1186010.556520000100136
2022-08-14 11:45:14,9.907690000000001,46.799900000000001,38.000000000000000,2.200000000000000,6.000000000000000,2148.179999999999836,6:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788457.279500000178814,1186158.305690000066534
2022-08-14 12:00:14,9.907190000000000,46.800089999999997,39.000000000000000,2.900000000000000,6.000000000000000,2182.019999999999982,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788418.463709999807179,1186178.216060000006109
2022-08-14 12:15:11,9.908200000000001,46.798490000000001,39.000000000000000,1.600000000000000,6.000000000000000,2110.619999999999891,6:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788501.127599999774247,1186002.861830000067130
2022-08-14 12:30:13,9.908239999999999,46.798620000000000,41.500000000000000,2.700000000000000,5.000000000000000,2124.690000000000055,5:5,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788503.724870000034571,1186017.402629999909550
2022-08-14 12:45:11,9.904080000000000,46.793590000000002,36.500000000000000,1.600000000000000,7.000000000000000,1989.210000000000036,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788203.870689999777824,1185448.515690000029281
2022-08-14 13:00:15,9.901289999999999,46.794110000000003,33.500000000000000,1.300000000000000,7.000000000000000,2024.029999999999973,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2787989.147090000100434,1185499.604529999895021
2022-08-14 13:15:09,9.901260000000001,46.794190000000000,36.500000000000000,1.400000000000000,6.000000000000000,2018.180000000000064,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2787986.578619999811053,1185508.421689999988303
2022-08-14 13:45:08,9.906180000000001,46.797919999999998,36.000000000000000,1.300000000000000,8.000000000000000,2026.190000000000055,8:8,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788348.985570000018924,1185934.675340000074357
2022-08-14 14:00:15,9.907310000000001,46.798040000000000,38.000000000000000,1.600000000000000,6.000000000000000,1845.140000000000100,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788434.790750000160187,1185950.722709999885410
2022-08-15 09:30:11,9.907909999999999,46.799790000000002,38.000000000000000,1.400000000000000,6.000000000000000,2110.239999999999782,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788474.450900000054389,1186146.611819999990985
2022-08-15 10:30:13,9.908329999999999,46.798600000000000,36.500000000000000,1.300000000000000,6.000000000000000,2093.340000000000146,6:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788510.662239999976009,1186015.396639999933541
2022-08-15 10:45:14,9.907710000000000,46.798800000000000,37.000000000000000,1.900000000000000,7.000000000000000,2101.590000000000146,7:8,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788462.653909999877214,1186036.129489999962971
2022-08-15 11:00:10,9.908110000000001,46.798900000000003,36.500000000000000,1.700000000000000,6.000000000000000,2109.570000000000164,6:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788492.825590000022203,1186048.201859999913722
2022-08-15 11:15:10,9.908230000000000,46.798479999999998,39.000000000000000,1.300000000000000,7.000000000000000,2107.969999999999800,7:8,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788503.451719999779016,1186001.822789999889210
2022-08-15 11:45:08,9.909360000000000,46.798760000000001,36.500000000000000,2.000000000000000,7.000000000000000,2121.269999999999982,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788588.695449999999255,1186035.650429999921471
2022-08-15 12:00:05,9.909050000000001,46.798679999999997,39.000000000000000,1.800000000000000,7.000000000000000,2129.730000000000018,7:8,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788565.321250000037253,1186026.016169999958947
2022-08-15 12:15:05,9.909030000000000,46.798659999999998,40.500000000000000,1.300000000000000,7.000000000000000,2129.739999999999782,7:8,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788563.865180000197142,1186023.745839999988675
2022-08-15 12:45:11,9.908930000000000,46.799010000000003,39.500000000000000,2.300000000000000,5.000000000000000,2117.639999999999873,5:5,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788555.009680000133812,1186062.394980000099167
2022-08-15 13:00:06,9.901080000000000,46.794649999999997,37.000000000000000,1.500000000000000,6.000000000000000,1994.289999999999964,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2787971.237699999939650,1185559.102410000050440
2022-08-15 13:15:10,9.901650000000000,46.794020000000003,23.500000000000000,1.600000000000000,6.000000000000000,1997.529999999999973,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788016.933079999871552,1185490.467140000080690
2022-08-15 13:30:10,9.901280000000000,46.794319999999999,29.000000000000000,1.900000000000000,6.000000000000000,2000.210000000000036,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2787987.651209999807179,1185522.914330000057817
2022-08-15 13:45:09,9.905920000000000,46.797570000000000,29.000000000000000,1.300000000000000,7.000000000000000,1952.279999999999973,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788330.369789999909699,1185895.161540000000969
2022-08-15 14:00:10,9.906090000000001,46.797849999999997,32.500000000000000,1.300000000000000,8.000000000000000,2049.969999999999800,8:8,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788342.362829999998212,1185926.681339999893680
2022-08-16 09:15:10,9.908230000000000,46.798589999999997,36.500000000000000,1.600000000000000,6.000000000000000,2123.539999999999964,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788503.066810000222176,1186014.045209999894723
2022-08-16 10:15:07,9.907760000000000,46.798720000000003,37.000000000000000,1.600000000000000,6.000000000000000,2081.730000000000018,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788466.748990000225604,1186027.360580000095069
2022-08-16 10:30:07,9.907539999999999,46.798639999999999,37.500000000000000,1.100000000000000,8.000000000000000,2106.219999999999800,8:8,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788450.241950000170618,1186017.942999999970198
2022-08-16 10:45:07,9.901350000000001,46.794370000000001,38.000000000000000,2.000000000000000,6.000000000000000,2006.980000000000018,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2787992.818469999823719,1185528.637739999918267
2022-08-16 11:00:10,9.901590000000001,46.794319999999999,26.500000000000000,3.100000000000000,5.000000000000000,2024.890000000000100,5:5,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788011.307469999883324,1185523.657279999926686
2022-08-16 11:15:12,9.901330000000000,46.794210000000000,32.000000000000000,2.900000000000000,6.000000000000000,2004.529999999999973,6:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2787991.850579999852926,1185510.811699999962002
2022-08-16 11:30:06,9.901210000000001,46.794139999999999,38.000000000000000,2.700000000000000,7.000000000000000,1998.140000000000100,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2787982.937549999915063,1185502.746210000012070
2022-08-16 12:00:07,9.908099999999999,46.799259999999997,39.500000000000000,1.200000000000000,7.000000000000000,2103.630000000000109,7:8,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788490.802889999933541,1186088.178490000078455
2022-08-16 12:15:10,9.908239999999999,46.799370000000003,40.000000000000000,1.600000000000000,6.000000000000000,2137.389999999999873,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788501.100430000107735,1186100.737320000072941
2022-08-16 12:30:09,9.908569999999999,46.799070000000000,38.000000000000000,1.400000000000000,7.000000000000000,2167.159999999999854,7:8,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788527.330389999784529,1186068.196490000002086
2022-08-16 13:00:09,9.908880000000000,46.798549999999999,39.000000000000000,1.300000000000000,7.000000000000000,2108.969999999999800,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788552.804570000153035,1186011.162860000040382
2022-08-16 13:15:09,9.908849999999999,46.798740000000002,39.000000000000000,2.000000000000000,7.000000000000000,2117.980000000000018,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788549.850420000031590,1186032.202199999941513
2022-08-16 13:30:13,9.908790000000000,46.798920000000003,39.500000000000000,2.100000000000000,5.000000000000000,2114.139999999999873,5:5,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788544.642169999890029,1186052.058309999993071
2022-08-16 13:45:13,9.908780000000000,46.798600000000000,40.000000000000000,2.800000000000000,5.000000000000000,2156.309999999999945,5:5,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788544.999139999970794,1186016.478150000097230
2022-08-17 09:00:08,9.908530000000001,46.798549999999999,38.000000000000000,1.400000000000000,8.000000000000000,2117.190000000000055,8:8,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788526.098069999832660,1186010.321639999980107
2022-08-17 09:15:13,9.908830000000000,46.798369999999998,37.000000000000000,1.600000000000000,6.000000000000000,2086.019999999999982,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788549.619380000047386,1185991.042360000079498
2022-08-17 09:45:11,9.907900000000000,46.798789999999997,39.000000000000000,1.200000000000000,7.000000000000000,2110.809999999999945,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788477.186650000046939,1186035.474850000115111
2022-08-17 10:00:08,9.908030000000000,46.798980000000000,38.000000000000000,1.200000000000000,7.000000000000000,2109.340000000000146,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788486.441360000055283,1186056.898670000024140
2022-08-17 10:15:12,9.901719999999999,46.794119999999999,36.500000000000000,2.100000000000000,5.000000000000000,2018.460000000000036,5:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788021.925840000156313,1185501.746229999931529
2022-08-17 10:30:08,9.901339999999999,46.794370000000001,29.500000000000000,1.700000000000000,7.000000000000000,2007.720000000000027,7:8,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2787992.055370000191033,1185528.613780000014231
2022-08-17 10:45:08,9.908989999999999,46.798560000000002,36.500000000000000,1.500000000000000,7.000000000000000,2125.219999999999800,7:8,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788561.163040000014007,1186012.538399999961257
2022-08-17 11:00:08,9.909739999999999,46.799430000000001,38.000000000000000,2.200000000000000,6.000000000000000,2153.360000000000127,6:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788615.345040000043809,1186111.009679999900982
2022-08-17 11:30:13,9.907990000000000,46.798890000000000,40.000000000000000,1.000000000000000,7.000000000000000,2137.880000000000109,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788483.704119999893010,1186046.802390000084415
2022-08-17 11:45:14,9.909079999999999,46.798299999999998,39.500000000000000,2.100000000000000,6.000000000000000,2097.110000000000127,6:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788568.940539999864995,1185983.865389999933541
2022-08-17 12:45:11,9.909829999999999,46.798459999999999,38.500000000000000,1.100000000000000,8.000000000000000,2169.920000000000073,8:8,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788625.608769999817014,1186003.446620000060648
2022-08-17 13:15:14,9.908920000000000,46.798969999999997,39.000000000000000,1.100000000000000,8.000000000000000,2130.980000000000018,8:8,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788554.386649999767542,1186057.926419999916106
2022-08-17 13:45:08,9.909800000000001,46.799050000000001,37.500000000000000,1.300000000000000,8.000000000000000,2161.829999999999927,8:8,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788621.253779999911785,1186068.931069999933243
2022-08-17 14:00:11,9.909470000000001,46.799469999999999,38.000000000000000,1.500000000000000,7.000000000000000,2163.840000000000146,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788594.603180000092834,1186114.805029999930412
2022-08-18 09:00:09,9.909760000000000,46.799210000000002,37.500000000000000,1.300000000000000,7.000000000000000,2159.500000000000000,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788617.641410000156611,1186086.612939999904484
2022-08-18 09:30:15,9.908210000000000,46.798679999999997,36.500000000000000,1.500000000000000,6.000000000000000,2078.760000000000218,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788501.225790000054985,1186023.997310000006109
2022-08-18 10:00:11,9.906520000000000,46.797989999999999,35.500000000000000,1.900000000000000,6.000000000000000,2004.400000000000091,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788374.684580000117421,1185943.269659999990836
2022-08-18 10:30:11,9.907970000000001,46.798479999999998,37.000000000000000,1.400000000000000,7.000000000000000,2075.130000000000109,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788483.612579999957234,1186001.198030000086874
2022-08-18 11:00:09,9.909319999999999,46.798639999999999,37.500000000000000,1.500000000000000,6.000000000000000,2115.960000000000036,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788586.063389999791980,1186022.220720000099391
2022-08-18 11:15:07,9.909890000000001,46.798679999999997,36.500000000000000,1.100000000000000,7.000000000000000,2146.429999999999836,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788629.416689999867231,1186028.035720000043511
2022-08-18 11:30:05,9.909720000000000,46.799520000000001,34.500000000000000,1.300000000000000,7.000000000000000,2159.929999999999836,7:8,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788613.503860000055283,1186120.961750000016764
2022-08-18 11:45:08,9.908230000000000,46.799349999999997,36.500000000000000,3.700000000000000,5.000000000000000,2081.769999999999982,5:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788500.407380000222474,1186098.491029999917373
2022-08-18 12:00:12,9.909240000000000,46.798720000000003,36.000000000000000,2.400000000000000,6.000000000000000,2123.530000000000200,6:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788579.679000000003725,1186030.917429999914020
2022-08-18 12:15:05,9.908429999999999,46.799309999999998,34.500000000000000,2.900000000000000,5.000000000000000,2124.190000000000055,5:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788515.808000000193715,1186094.527130000060424
2022-08-18 12:30:11,9.909580000000000,46.798609999999996,34.500000000000000,1.300000000000000,7.000000000000000,2139.099999999999909,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788606.007499999832362,1186019.512429999886081
2022-08-18 12:45:12,9.908300000000001,46.799340000000001,36.000000000000000,3.100000000000000,4.000000000000000,2139.099999999999909,4:4,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788505.783600000198931,1186097.548110000090674
2022-08-18 13:00:08,9.908429999999999,46.799109999999999,36.000000000000000,2.900000000000000,6.000000000000000,2138.710000000000036,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788516.507910000160336,1186072.304550000000745
2022-08-18 13:15:11,9.908560000000000,46.799280000000003,35.500000000000000,1.300000000000000,6.000000000000000,2121.300000000000182,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788525.832409999798983,1186091.506169999949634
2022-08-18 13:30:12,9.908740000000000,46.798330000000000,34.000000000000000,1.500000000000000,7.000000000000000,2185.940000000000055,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788542.891960000153631,1185986.381520000053570
2022-08-18 13:45:10,9.908110000000001,46.799360000000000,31.000000000000000,3.000000000000000,4.000000000000000,2185.940000000000055,4:4,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788491.216010000091046,1186099.313809999963269
2022-08-18 14:00:10,9.908010000000001,46.798870000000001,30.500000000000000,1.700000000000000,7.000000000000000,2099.710000000000036,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788485.300170000176877,1186044.628190000075847
2022-08-19 09:00:13,9.909179999999999,46.798630000000003,29.500000000000000,1.600000000000000,6.000000000000000,2114.130000000000109,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788575.415810000151396,1186020.773030000040308
2022-08-19 09:15:13,9.909060000000000,46.798780000000001,29.500000000000000,1.600000000000000,5.000000000000000,2093.170000000000073,5:5,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788565.734250000212342,1186037.151499999919906
2022-08-19 09:30:06,9.908780000000000,46.798650000000002,31.000000000000000,1.300000000000000,7.000000000000000,2136.090000000000146,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788544.824140000157058,1186022.033790000015870
2022-08-19 10:00:13,9.907880000000000,46.799680000000002,26.500000000000000,1.400000000000000,7.000000000000000,2116.750000000000000,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788472.546680000144988,1186134.317319999914616
2022-08-19 10:15:13,9.908680000000000,46.799660000000003,28.500000000000000,1.200000000000000,7.000000000000000,2144.579999999999927,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788533.658849999774247,1186134.017479999922216
2022-08-19 10:45:13,9.910100000000000,46.798270000000002,25.000000000000000,2.000000000000000,5.000000000000000,2135.159999999999854,5:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788646.876319999806583,1185982.984459999948740
2022-08-19 11:00:12,9.904750000000000,46.797440000000002,26.500000000000000,1.900000000000000,5.000000000000000,2134.289999999999964,5:5,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788241.546269999817014,1185877.908550000051036
2022-08-19 11:15:13,9.908130000000000,46.798749999999998,23.500000000000000,2.700000000000000,4.000000000000000,2134.300000000000182,4:5,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788494.876530000008643,1186031.582979999948293
2022-08-19 12:00:06,9.908899999999999,46.798920000000003,25.000000000000000,1.300000000000000,7.000000000000000,2115.510000000000218,7:8,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788553.035589999984950,1186052.322709999978542
2022-08-19 12:15:13,9.907130000000000,46.798479999999998,24.500000000000000,2.700000000000000,5.000000000000000,2071.920000000000073,5:5,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788419.516849999781698,1185999.180040000006557
2022-08-19 12:30:13,9.908170000000000,46.798749999999998,26.000000000000000,1.800000000000000,7.000000000000000,2048.590000000000146,7:7,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788497.928689999971539,1186031.679100000066683
2022-08-19 13:00:13,9.908350000000000,46.799669999999999,24.000000000000000,1.700000000000000,6.000000000000000,2062.610000000000127,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788508.443950000219047,1186134.335530000040308
2022-08-19 13:15:12,9.907909999999999,46.799360000000000,26.000000000000000,1.300000000000000,6.000000000000000,2101.800000000000182,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788475.955380000174046,1186098.833249999908730
2022-08-19 13:30:12,9.908420000000000,46.798340000000003,23.500000000000000,1.600000000000000,6.000000000000000,2101.630000000000109,6:6,gps,Nucifraga caryocatactes,6000,K96941,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2788518.439489999786019,1185986.723569999914616
2021-08-25 12:00:03,9.853100000000000,46.733260000000001,37.500000000000000,2.100000000000000,6.000000000000000,2117.280000000000200,6:7,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784519.869620000012219,1178623.909299999941140
2021-08-25 13:00:09,9.853280000000000,46.734430000000003,37.500000000000000,3.000000000000000,7.000000000000000,2124.599999999999909,7:7,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784529.618329999968410,1178754.336610000114888
2021-08-25 14:00:05,9.851030000000000,46.736429999999999,40.500000000000000,1.600000000000000,6.000000000000000,2133.230000000000018,6:6,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784350.889030000194907,1178971.275350000010803
2021-08-26 09:00:06,9.853470000000000,46.734580000000001,37.000000000000000,1.400000000000000,7.000000000000000,2165.650000000000091,7:7,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784543.620480000041425,1178771.450750000076368
2021-08-26 10:00:02,9.854329999999999,46.734059999999999,35.000000000000000,3.000000000000000,7.000000000000000,2183.119999999999891,7:8,gps,Nucifraga caryocatactes,6001,K94647,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes),,,2784611.101429999805987,1178715.694820000091568
